"ID","Year","Edition","Expansion","Number","Team","Name","Points","Icons","Position1","Position2","Hand","OnBase","Out_H","HR_H","Speed","Control","Out_P","HR_P","IP","PU","SO","GB","FB","BB","Single","SinglePlus","Double","Triple","HR","Def_C","Def_1B","Def_2B","Def_SS","Def_3B","Def_LFRF","Def_CF","Icon_R","Icon_RY","Icon_G","Icon_S","Icon_SB","Icon_HR","Icon_V","Icon_20","Icon_CY","Icon_K","PU_n","SO_n","GB_n","FB_n","BB_n","Single_n","SinglePlus_n","Double_n","Triple_n","HR_n","WHIP_all","WHIP_350","oOBP_all","oOBP_350","oSLG_all","oSLG_350","oOPS_all","oOPS_350","BA_all","BA_350","OBP_all","OBP_350","SLG_all","SLG_350","OPS_all","OPS_350","Role","OPS_z"
2253,"'05","UL","TD","140","Rangers","Frank Francisco","170","","Reliever","","R",NA,NA,NA,NA,3,16,26,1,"'1-5","'6-11","'12-14","'15-16","'17-18","'19-22","'","'23-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",5,6,3,2,2,2,0,0,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.441902318076563,0.511304428047569,0.810480789728165,0.905961485701645,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-0.168975362864374
2254,"'00","1st","Base","140","Indians","Omar Vizquel","410","","SS+5","","S",10,5,NA,20,NA,NA,NA,NA,"'","'","'1-2","'3-5","'6-9","'10-16","'17-18","'19-20","'","'",NA,NA,NA,5,NA,NA,NA,"","","","","","","","","","",0,0,2,3,4,7,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.319749877000984,0.315448664589817,0.373271203830369,0.366126968503937,0.410144618548934,0.400873780942823,0.783415822379303,0.76700074944676,"Batter",-0.257086911805291
2255,"'00","1st","PR","140","Rangers","Tom Evans","200","","3B+1","","R",8,4,20,15,NA,NA,NA,NA,"'","'1-2","'","'3-4","'5-11","'12-16","'","'17-19","'","'20+",NA,NA,NA,NA,1,NA,NA,"","","","","","","","","","",0,2,0,2,7,5,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.26591096485029,0.261563671063466,0.328413132694938,0.320447834645669,0.404531967454668,0.392247002890119,0.732945100149606,0.712694837535788,"Batter",-0.622113218703922
2256,"'01","1st","Base","140","Rockies","Pedro Astacio","170","","Starter","","R",NA,NA,NA,NA,1,17,NA,6,"'1-2","'3-8","'9-14","'15-17","'18","'19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,6,6,3,1,1,0,1,0,0,1.93961620223879,2.15510810564939,0.392665365653246,0.420967528164347,0.573265051025692,0.646572359150239,0.965930416678938,1.06753988731459,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-1.11959183354418
2257,"'01","1st","PR","140","Rangers","Ken Caminiti","380","","3B+1","","S",9,3,1820,15,NA,NA,NA,NA,"'","'1","'2","'3","'4-10","'11-15","'16","'17","'","'18-20",NA,NA,NA,NA,1,NA,NA,"","","","","","","","","","",0,1,1,1,7,5,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.315063942576695,0.310050875579519,0.372999316005472,0.364793307086614,0.57111305491909,0.555450837101207,0.944112370924562,0.920244144187822,"Batter",0.905140713546923
2258,"'02","UL","Base","140","Marlins","Eric Owens","40","","LF-RF+1","","R",8,5,24,15,NA,NA,NA,NA,"'","'","'1-5","'","'6-8","'9-18","'19","'20-23","'","'24+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,0,5,0,3,10,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.269016330957588,0.264551165273749,0.316975034199726,0.309443897637795,0.322239765611287,0.313078406317631,0.639214799811013,0.622522303955427,"Batter",-1.30001168866012
2259,"'02","UL","TD","140","Braves","Tim Spooneybarger","160","","Reliever","","R",NA,NA,NA,NA,5,16,29,1,"'1-3","'4-7","'8-12","'13-16","'17","'18-28","'","'","'","'29+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,5,4,1,3,0,0,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.373807216081703,0.435341622503895,0.689543658152368,0.777099409117546,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.728437816010129
2260,"'03","UL","Base","140","Astros","Craig Biggio","200","","2B+2","","R",10,7,20,14,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-10","'11-15","'16-17","'18-19","'","'20+",NA,NA,2,NA,NA,NA,NA,"","","","","","","","","","",0,2,3,2,3,5,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.287115416753137,0.283676142588891,0.340395006839945,0.334119094488189,0.431900925380832,0.422055462276774,0.772295932220778,0.756174556764963,"Batter",-0.337510814186001
2261,"'03","RS","TD","140","Cubs","Kerry Wood '98","420","RY","Starter","","R",NA,NA,NA,NA,4,15,21,6,"'1-2","'3-10","'11-14","'15","'16-17","'18-19","'","'20","'","'21+",NA,NA,NA,NA,NA,NA,NA,"","1","","","","","","","","",2,8,4,1,2,2,0,1,0,0,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.470298637600067,0.532137954756296,0.84872201475701,0.934434177420312,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.0570409767316152
2262,"'04","UL","Base","140","Marlins","Juan Pierre","280","SB","CF+1","","L",11,5,21,24,NA,NA,NA,NA,"'","'","'1-4","'5","'6-8","'9-14","'15-18","'19-20","'","'21+",NA,NA,NA,NA,NA,NA,1,"","","","","1","","","","","",0,0,4,1,3,6,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.354181777869306,0.349723114803664,0.401419288645691,0.394468503937008,0.469910772184411,0.460361729950649,0.871330060830102,0.854830233887656,"Batter",0.378747258338958
2263,"'02","UL","TD","141","Orioles","Jorge Julio","40","","Reliever","","R",NA,NA,NA,NA,5,15,25,1,"'1-3","'4-7","'8-11","'12-15","'16-17","'18-19","'","'20-24","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,4,4,2,2,0,1,0,0,1.64763990019858,1.80271211978529,0.354511092851274,0.378346587143804,0.423692731705877,0.482546644863716,0.77820382455715,0.86089323200752,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.070535642077793
2264,"'03","UL","Base","141","Astros","Geoff Blum","170","","3B+2","","S",11,7,20,9,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-11","'12-17","'","'18-19","'","'20+",NA,NA,NA,NA,2,NA,NA,"","","","","","","","","","",0,2,3,2,4,6,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.299873995419801,0.296660354266378,0.363543091655267,0.35746062992126,0.444845641823101,0.435871225087286,0.808388733478367,0.793331855008546,"Batter",-0.0764719114985302
2265,"'03","RS","TD","141","Angels","Tim Salmon '93","480","RY","LF-RF+2","","R",11,6,19,11,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-11","'12-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,2,NA,"","1","","","","","","","","",0,2,2,2,5,5,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.31407756929121,0.310538307022284,0.382481190150479,0.375964566929134,0.542692484048363,0.531474899627968,0.925173674198842,0.907439466557102,"Batter",0.768167787108491
2266,"'04","UL","Base","141","Marlins","Mark Redman","420","","Starter","","L",NA,NA,NA,NA,4,16,26,7,"'1-2","'3-6","'7-12","'13-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,6,4,1,2,0,1,0,0,1.56028703203505,1.72576654713257,0.342146672144618,0.368207422133863,0.461812858649815,0.524140018739784,0.803959530794433,0.892347440873648,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.348752591882824
2267,"'05","UL","Base","141","Astros","Lance Berkman","470","","LF-RF+0","","S",14,6,19,12,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-12","'13-17","'","'18","'","'19+",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,2,2,2,6,5,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.368253178407346,0.364968511035095,0.459425444596443,0.453489173228346,0.652812670019648,0.643021881480179,1.11223811461609,1.09651105470853,"Batter",2.12109952299297
2268,"'05","UL","TD","141","Padres","Woody Williams","350","","Starter","","R",NA,NA,NA,NA,3,17,25,6,"'1-3","'4-7","'8-13","'14-17","'","'18-19","'","'20-24","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,6,4,0,2,0,1,0,0,1.50993380551142,1.6875861688634,0.334801766639277,0.363068257123923,0.50194979365403,0.567644297328615,0.836751560293307,0.930712554452538,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.0514769830586324
2269,"'00","1st","Base","141","Indians","Enrique Wilson","130","","2B-SS-3B+1","","S",7,5,NA,15,NA,NA,NA,NA,"'","'","'1-3","'4-5","'6-7","'8-15","'16","'17-20","'","'",NA,NA,1,1,1,NA,NA,"","","","","","","","","","",0,0,3,2,2,8,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.243548795874339,0.238939579812102,0.288826949384405,0.281102362204724,0.323421184689346,0.312416881580302,0.612248134073751,0.593519243785026,"Batter",-1.49504639330817
2270,"'00","1st","PR","141","Rangers","Gabe Kapler","270","","CF+2","LF-RF+1","R",7,5,1820,20,NA,NA,NA,NA,"'","'1","'2-3","'4-5","'6-9","'10-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,1,2,"","","","","","","","","","",0,1,2,2,4,4,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.237341783030442,0.233034068001078,0.288826949384405,0.281102362204724,0.423354091476092,0.407495621737782,0.712181040860497,0.688597983942506,"Batter",-0.77228796445123
2271,"'01","1st","Base","141","Rockies","Brian Bohanon","390","","Starter","","L",NA,NA,NA,NA,3,16,NA,7,"'1-3","'4-6","'7-13","'14-16","'17","'18-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,3,7,3,1,2,0,1,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.509060678919783,0.574316123954002,0.877639150571386,0.968973181608077,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.319188800030122
2272,"'01","1st","PR","141","Braves","Dave Martinez","110","","LF-RF+1","","L",8,4,NA,15,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-8","'9-17","'18","'19","'20","'",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,1,1,2,4,9,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.279108770806304,0.274260521457167,0.328413132694938,0.320447834645669,0.362189006679123,0.351511274543662,0.690602139374061,0.671959109189331,"Batter",-0.92835600486235
2273,"'02","UL","Base","141","Marlins","Brad Penny","440","","Starter","","R",NA,NA,NA,NA,3,18,27,7,"'1-3","'4-7","'8-14","'15-18","'","'19","'","'20-26","'","'27+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,7,4,0,1,0,1,0,0,1.29199937694887,1.46641648895876,0.301025061626952,0.331479456593771,0.468173088641705,0.535953120858027,0.769198150268657,0.867432577451797,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.663881320335705
2274,"'00","1st","Base","142","Rockies","Kurt Abbott","220","","2B+4","","R",7,5,1920,15,NA,NA,NA,NA,"'","'1-3","'4","'5","'","'6-14","'","'15-17","'18","'19-20",NA,NA,4,NA,NA,NA,NA,"","","","","","","","","","",0,3,1,1,0,9,0,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.248514406149457,0.243663989260921,0.288826949384405,0.281102362204724,0.382015385935736,0.368164913076365,0.670842335320141,0.649267275281089,"Batter",-1.07126753812745
2275,"'00","1st","PR","142","Rangers","Ruben Mateo","320","","CF+1","LF-RF+0","R",7,4,1620,15,NA,NA,NA,NA,"'","'1","'2","'3-4","'","'5-12","'13","'14-15","'","'16-20",NA,NA,NA,NA,NA,0,1,"","","","","","","","","","",0,1,1,2,0,8,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0.257452504644669,0.252167926268795,0.297765047879617,0.289606299212598,0.449051124649826,0.43194444063542,0.746816172529443,0.721550739848018,"Batter",-0.521791564884664
2276,"'01","1st","Base","142","Rockies","Jeff Cirillo","300","","3B+2","","R",9,3,20,15,NA,NA,NA,NA,"'","'","'1-2","'3","'4-7","'8-15","'","'16-19","'","'20+",NA,NA,NA,NA,2,NA,NA,"","","","","","","","","","",0,0,2,1,4,8,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.327125758582167,0.321736974913256,0.372999316005472,0.364793307086614,0.479979333988858,0.467155864357416,0.852978649994329,0.83194917144403,"Batter",0.246021839961255
2277,"'01","1st","PR","142","Tigers","Robert Fick","130","","C+2","1B+0","L",7,5,1920,20,NA,NA,NA,NA,"'","'1-3","'4","'5","'6-11","'12-15","'16","'17","'18","'19-20",2,0,NA,NA,NA,NA,NA,"","","","","","","","","","",0,3,1,1,6,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.229361337945431,0.225441267101191,0.288826949384405,0.281102362204724,0.385845999576541,0.371809457508311,0.674672948960946,0.652911819713035,"Batter",-1.04356286720765
2278,"'02","UL","Base","142","Marlins","Preston Wilson","270","","OF+2","","R",10,7,19,17,NA,NA,NA,NA,"'","'1-4","'5-6","'7","'8-10","'11-14","'15","'16-18","'","'19+",NA,NA,NA,NA,NA,2,2,"","","","","","","","","","",0,4,2,1,3,4,1,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.287115416753137,0.283676142588891,0.340395006839945,0.334119094488189,0.499587213302294,0.487954026426844,0.839982220142239,0.822073120915033,"Batter",0.152025982913972
2279,"'02","UL","TD","142","Astros","Carlos Hernandez","260","","Starter","","L",NA,NA,NA,NA,4,15,23,6,"'1-3","'4-7","'8-11","'12-15","'16-18","'19-22","'","'","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,4,4,3,2,0,0,0,0,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.394425790515465,0.46062699743219,0.772849167672408,0.862923220096206,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.630783081583353
2280,"'03","UL","Base","142","Astros","Richard Hidalgo","150","","LF-RF+1","","R",9,6,19,11,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-10","'11-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,2,2,2,4,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.274857889225121,0.271097211133728,0.331185020519836,0.324281496062992,0.445134087750827,0.433396021837731,0.776319108270663,0.757677517900723,"Batter",-0.30841344781963
2281,"'03","RS","TD","142","Mariners","Ichiro Suzuki '01","490","G RY S","LF-RF+2","","L",13,6,21,25,NA,NA,NA,NA,"'","'1","'2-5","'6","'7-8","'9-15","'16-17","'18","'19-20","'21+",NA,NA,NA,NA,NA,2,NA,"","1","1","1","","","","","","",0,1,4,1,2,7,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0.392183763265188,0.388069954091942,0.433777359781122,0.427647637795276,0.574092934609464,0.564625955895896,1.00787029439059,0.992273593691172,"Batter",1.36626586314175
2282,"'04","UL","Base","142","Marlins","Ivan Rodriguez","320","","C+10","","R",11,6,20,12,NA,NA,NA,NA,"'","'1-2","'3-5","'6","'7-10","'11-16","'17","'18-19","'","'20+",10,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,3,1,4,6,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.323546618538816,0.319790275526221,0.382481190150479,0.375964566929134,0.480354576501623,0.47056610697705,0.862835766652102,0.846530673906184,"Batter",0.31731281285204
2283,"'05","UL","Base","142","Astros","Craig Biggio","310","","OF+0","","R",9,5,19,15,NA,NA,NA,NA,"'","'1","'2-3","'4-5","'6-8","'9-15","'","'16-18","'","'19+",NA,NA,NA,NA,NA,0,0,"","","","","","","","","","",0,1,2,2,3,7,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.297404813261494,0.292941815117054,0.345123119015048,0.337785433070866,0.475879893254972,0.463184118178629,0.821003012270019,0.800969551249496,"Batter",0.0147600621702973
2284,"'05","UL","TD","142","Twins","Juan Castro","70","","3B+1","","R",9,7,20,10,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-9","'10-16","'","'17-19","'","'20+",NA,NA,NA,NA,1,NA,NA,"","","","","","","","","","",0,2,3,2,2,7,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.270986195198674,0.26734611752043,0.317246922024624,0.310777559055118,0.394802065407006,0.384631804864852,0.71204898743163,0.695409363919971,"Batter",-0.773243032524818
2285,"'05","UL","Base","143","Astros","Roger Clemens","520","CY","Starter","","R",NA,NA,NA,NA,5,16,26,6,"'1-2","'3-7","'8-13","'14-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","1","",2,5,6,3,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.01597627843343
2286,"'05","UL","TD","143","Cubs","Jerry Hairston Jr.","110","","LF-RF+2","","R",11,6,21,13,NA,NA,NA,NA,"'","'1","'2-3","'4-6","'7-10","'11-17","'18","'19-20","'","'21+",NA,NA,NA,NA,NA,2,NA,"","","","","","","","","","",0,1,2,3,4,7,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.323546618538816,0.319790275526221,0.382481190150479,0.375964566929134,0.409336707144578,0.401176343197522,0.791817897295057,0.777140910126656,"Batter",-0.196319436300878
2287,"'00","1st","Base","143","Rockies","Pedro Astacio","220","","Starter","","R",NA,NA,NA,NA,4,15,20,7,"'6-7","'1-5","'8-11","'12-15","'16","'17-18","'","'19","'","'20+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,5,4,4,1,2,0,1,0,1,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.614556879754343,0.668102867036998,0.992980256911286,1.07039908970101,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-1.36481171918573
2288,"'00","1st","PR","143","Rangers","Kenny Rogers","350","","Starter","","L",NA,NA,NA,NA,4,15,NA,6,"'4-5","'1-3","'6-12","'13-15","'16","'17-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,3,7,3,1,3,0,1,0,0,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.499998863925947,0.560130730814088,0.878422241082891,0.962426953478104,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.326287894295699
2289,"'01","1st","Base","143","Rockies","Jeff Frye","190","","2B+2","","R",9,3,NA,15,NA,NA,NA,NA,"'","'1","'2-3","'","'4-7","'8-19","'","'20","'","'",NA,NA,2,NA,NA,NA,NA,"","","","","","","","","","",0,1,2,0,4,12,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.327125758582167,0.321736974913256,0.372999316005472,0.364793307086614,0.375443595274767,0.365876336798361,0.748442911280239,0.730669643884975,"Batter",-0.510026279739952
2290,"'01","1st","PR","143","Orioles","Mike Bordick","230","","SS+2","","R",8,4,1920,15,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-7","'8-15","'16","'17-18","'","'19-20",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,1,1,2,3,8,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.282472917422543,0.277496973518306,0.328413132694938,0.320447834645669,0.42989245733093,0.416644872274093,0.758305590025868,0.737092706919762,"Batter",-0.438695079400479
2291,"'02","UL","Base","143","Astros","Moises Alou","360","","LF-RF+1","","R",12,6,19,13,NA,NA,NA,NA,"'","'","'1-3","'4-6","'7-9","'10-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,0,3,3,3,7,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.357348967825904,0.353403250520059,0.4081292749658,0.401806102362205,0.583584496029914,0.572799540005255,0.991713770995714,0.97460564236746,"Batter",1.24941482938181
2292,"'02","UL","TD","143","Cardinals","Rick Ankiel","180","","Starter","","L",NA,NA,NA,NA,3,15,25,5,"'1-3","'4-7","'8-12","'13-15","'16-18","'19-24","'","'","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,5,3,3,2,0,0,0,0,2.01970381547673,2.20286055313549,0.402355176663928,0.426245858184228,0.44631757363373,0.515447065494705,0.848672750297658,0.941692923678933,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.0565943705784977
2293,"'03","UL","Base","143","Astros","Julio Lugo","170","","SS+1","","R",9,6,19,12,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-9","'10-16","'","'17-18","'","'19+",NA,NA,NA,1,NA,NA,NA,"","","","","","","","","","",0,2,2,2,3,7,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.443084367383884,0.431410148748338,0.77426938790372,0.75569164481133,"Batter",-0.323237920754948
2294,"'03","RS","TD","143","Dodgers","Mike Piazza '93","580","RY S","C+5","","R",11,6,19,10,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-16","'","'17-18","'","'19+",5,NA,NA,NA,NA,NA,NA,"","1","","1","","","","","","",0,1,3,2,3,7,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.331901661992586,0.327953777147342,0.382481190150479,0.375964566929134,0.536751119814571,0.525669742919616,0.91923230996505,0.901634309848749,"Batter",0.725197246002887
2295,"'04","UL","Base","143","Marlins","Tim Spooneybarger","270","","Reliever","","R",NA,NA,NA,NA,6,17,28,1,"'1-2","'3-6","'7-16","'17","'18","'19-23","'","'24-27","'","'28+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,10,1,1,2,0,0,0,0,0.991445341058947,1.12798368232333,0.248392563681183,0.276469516235918,0.281294803981342,0.341848310977328,0.529687367662525,0.618317827213246,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",1.91465035423016
2296,"'02","UL","TD","144","Orioles","Scott Erickson","160","","Starter","","R",NA,NA,NA,NA,1,18,23,6,"'1-3","'4-5","'6-14","'15-18","'19","'20-22","'","'","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,2,9,4,1,1,0,0,0,0,1.71615551299978,1.929036373389,0.36388866064092,0.394378727634195,0.512682514157639,0.590380408685843,0.876571174798559,0.984759136320037,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.309507083072429
2297,"'03","UL","Base","144","Astros","Orlando Merced","70","","LF-RF+1","","L",10,7,20,10,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-11","'12-18","'","'19","'","'20+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,2,3,2,4,7,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.278654630762954,0.275438822070132,0.340395006839945,0.334119094488189,0.389596995429919,0.380868859682981,0.729992002269864,0.71498795417117,"Batter",-0.643471312373483
2298,"'03","RS","TD","144","Cardinals","Albert Pujols '01","600","RY S","3B+1","LF-RF+1","R",13,8,19,10,NA,NA,NA,NA,"'","'1-2","'3-5","'6-8","'9-11","'12-16","'","'17-18","'","'19+",NA,NA,NA,NA,1,1,NA,"","1","","1","","","","","","",0,2,3,3,3,5,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.326471336023429,0.323549342697778,0.385901162790698,0.380639763779527,0.574092934609464,0.564625955895896,0.959994097400162,0.945265719675424,"Batter",1.02000429596563
2299,"'04","UL","Base","144","Marlins","Dontrelle Willis","240","RY R","Starter","","L",NA,NA,NA,NA,3,16,26,6,"'1","'2-6","'7-12","'13-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"1","1","","","","","","","","",1,5,6,4,1,2,0,1,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.509060678919783,0.574316123954002,0.877639150571386,0.968973181608077,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.319188800030122
2300,"'05","UL","Base","144","Astros","Morgan Ensberg","100","","3B+0","","R",9,6,20,12,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-17","'","'18-19","'","'20+",NA,NA,NA,NA,0,NA,NA,"","","","","","","","","","",0,1,3,2,3,8,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.393891078577254,0.3837491946029,0.72507609909709,0.708030690665892,"Batter",-0.679025271202575
2301,"'05","UL","TD","144","Cardinals","Jeff Suppan","120","","Starter","","R",NA,NA,NA,NA,2,16,24,6,"'1-3","'4-6","'7-14","'15-16","'17","'18-19","'","'20-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,3,8,2,1,2,0,1,0,0,1.95876187145384,2.15661968413177,0.395010271158587,0.421106693174288,0.556308499189751,0.624492229168219,0.951318770348338,1.04559892234251,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.987130191943067
2302,"'00","1st","Base","144","Rockies","Jeff Barry","190","","CF+0","LF-RF+1","S",7,3,1920,10,NA,NA,NA,NA,"'","'","'","'1-3","'4-9","'10-13","'","'14-18","'","'19-20",NA,NA,NA,NA,NA,1,0,"","","","","","","","","","",0,0,0,3,6,4,0,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.254898762217465,0.249738229980831,0.306703146374829,0.298110236220473,0.430536492052601,0.414329142547681,0.73723963842743,0.712439378768153,"Batter",-0.591053242184175
2303,"'00","1st","PR","144","Rangers","David Segui","240","","DH","","S",8,4,1920,10,NA,NA,NA,NA,"'","'","'1-2","'3-4","'5-6","'7-15","'","'16-17","'18","'19-20",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,0,2,2,2,9,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.285463269970311,0.280373819794875,0.328413132694938,0.320447834645669,0.445591808206711,0.431748315226077,0.774004940901649,0.752196149871746,"Batter",-0.325150516974537
2304,"'01","1st","Base","144","Rockies","Jeffrey Hammonds","380","","LF-RF+1","","R",9,3,1920,20,NA,NA,NA,NA,"'","'1","'","'2-3","'4-6","'7-15","'16","'17-18","'","'19-20",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,1,0,2,3,9,1,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.330200339132581,0.324715784547346,0.372999316005472,0.364793307086614,0.500476537658287,0.487014595251348,0.873475853663759,0.851807902337962,"Batter",0.394266569314433
